user_id,business_name,business_type,industry,annual_revenue,employee_count,credit_limit
1543,Business 1543,Distributor,Healthcare,4518844.151345673,752,35159.920339941804
1544,Business 1544,Government,Manufacturing,9620794.63305873,138,29149.255092369916
1545,Business 1545,Distributor,Manufacturing,1897807.2420143972,997,69220.8162961705
1546,Business 1546,Service Provider,Healthcare,9536404.40111186,16,90333.74897254648
1547,Business 1547,Retailer,Retail,8538898.352202635,709,71782.56597034927
1548,Business 1548,Distributor,Manufacturing,4066549.4397068922,939,11309.197024126417
1549,Business 1549,Retailer,Manufacturing,9215182.679160474,78,77843.86868957645
1550,Business 1550,Service Provider,Retail,2277247.7701809253,980,14119.648571124053
1551,Business 1551,Retailer,Finance,8108973.9680651175,355,91100.14660709091
1552,Business 1552,Manufacturer,Retail,8916205.028139452,285,76532.4379388404
1553,Business 1553,Distributor,Retail,4935640.953529695,953,13399.08929739978
1554,Business 1554,Service Provider,Technology,6380639.060561662,739,19850.393458759754
1555,Business 1555,Manufacturer,Manufacturing,7817402.218651643,743,39578.50350376115
1556,Business 1556,Manufacturer,Retail,1645606.371855814,576,43507.55548380779
1557,Business 1557,Manufacturer,Finance,6764599.58860723,995,77930.69875424303
1558,Business 1558,Service Provider,Finance,9742380.050182564,201,35613.263219209504
1559,Business 1559,Distributor,Retail,880320.3764307541,420,35964.989342649416
1560,Business 1560,Retailer,Manufacturing,5889637.194130067,206,20897.172493230395
1561,Business 1561,Government,Retail,5473792.815469136,553,86900.35158770907
1562,Business 1562,Distributor,Retail,1225712.1631915632,382,97003.19532572618
1563,Business 1563,Government,Technology,9818085.10056491,796,93104.92758493085
1564,Business 1564,Service Provider,Technology,3019259.344038742,684,25840.519143170444
1565,Business 1565,Distributor,Retail,3682232.5529341428,169,43425.683522207015
1566,Business 1566,Government,Technology,969784.6099963197,421,65104.62158099324
1567,Business 1567,Distributor,Manufacturing,5758962.803607618,159,16583.489924465906
1568,Business 1568,Government,Healthcare,7436508.80989406,591,87444.21477415028
1569,Business 1569,Distributor,Retail,6520424.35545768,750,48931.591995091105
1570,Business 1570,Manufacturer,Manufacturing,8181198.752783484,474,52202.17506821075
1571,Business 1571,Retailer,Finance,6393846.134477766,441,62632.33403745714
1572,Business 1572,Manufacturer,Finance,1122616.4628930823,427,92281.0618602901
1573,Business 1573,Manufacturer,Technology,1025868.8232531198,629,49286.65201747346
1574,Business 1574,Government,Manufacturing,5748760.986446689,721,36804.61285254985
1575,Business 1575,Service Provider,Retail,4822006.940694503,557,52615.18565909323
1576,Business 1576,Service Provider,Manufacturing,4201015.54255711,235,46577.92865948067
1577,Business 1577,Government,Technology,3820932.5866864244,79,49991.6000089387
1578,Business 1578,Manufacturer,Manufacturing,8461925.843140848,39,29711.556788880567
1579,Business 1579,Manufacturer,Healthcare,5843982.800921695,283,37848.11012294624
1580,Business 1580,Government,Manufacturing,6935096.2777329665,310,74687.92433724216
1581,Business 1581,Service Provider,Manufacturing,9603586.837641682,405,67411.01560370756
1582,Business 1582,Distributor,Finance,1109773.6390429891,323,59813.78424398781
1583,Business 1583,Government,Retail,7473299.430902878,632,59624.55413163662
1584,Business 1584,Government,Technology,5093032.281921198,214,80980.26092729245
1585,Business 1585,Distributor,Manufacturing,3542461.92782491,918,51788.84789409079
1586,Business 1586,Retailer,Retail,1806633.1077451687,502,88436.28647277375
1587,Business 1587,Manufacturer,Technology,2091258.79487444,590,22685.25081056077
1588,Business 1588,Service Provider,Finance,4969151.076633092,314,80041.65372810444
1589,Business 1589,Government,Finance,9409414.323871829,318,30687.146892889865
1590,Business 1590,Distributor,Technology,6587478.38111417,344,30321.931637876507
1591,Business 1591,Service Provider,Manufacturing,8451983.604229853,878,73935.3749106684
1592,Business 1592,Service Provider,Finance,5934269.176645633,331,69590.09837272979
1593,Business 1593,Distributor,Manufacturing,5762630.324008535,500,61296.67427698101
1594,Business 1594,Retailer,Finance,8767795.847166633,777,74445.98347896084
1595,Business 1595,Retailer,Finance,8073915.058905156,985,91743.90414177596
1596,Business 1596,Manufacturer,Healthcare,8155776.550755118,476,76548.15512030959
1597,Business 1597,Manufacturer,Retail,582590.2104437922,32,95423.07662490565
1598,Business 1598,Service Provider,Finance,7439897.261557085,895,53840.0093993142
1599,Business 1599,Service Provider,Healthcare,2632351.3751627593,373,27742.930090636622
1600,Business 1600,Manufacturer,Technology,2870277.8595595825,993,31804.28568311713
1601,Business 1601,Manufacturer,Technology,7713574.727484225,187,86516.02359052336
1602,Business 1602,Government,Healthcare,3602725.5018155114,698,81984.56569225506
1603,Business 1603,Retailer,Retail,9227459.706091467,830,38913.22317996122
1604,Business 1604,Government,Finance,1356887.9242588885,816,89512.87970114576
1605,Business 1605,Retailer,Manufacturing,4242779.155097739,286,89895.49469650234
1606,Business 1606,Distributor,Technology,5263440.993016118,195,63284.698701734495
1607,Business 1607,Distributor,Healthcare,2240081.0359233604,70,47353.41672581434
1608,Business 1608,Manufacturer,Manufacturing,6442060.892518047,761,22240.971238242622
1609,Business 1609,Manufacturer,Finance,2987242.328066799,140,53957.26678122148
1610,Business 1610,Government,Healthcare,7701441.794334607,862,98178.69536323575
1611,Business 1611,Distributor,Healthcare,8144882.371494184,342,94480.74007584369
1612,Business 1612,Government,Technology,3532676.502341953,317,21836.54251955872
1613,Business 1613,Service Provider,Healthcare,4068984.544689359,164,24804.52699249907
1614,Business 1614,Manufacturer,Healthcare,8911474.404622506,166,47744.1188837908
1615,Business 1615,Manufacturer,Finance,8914436.385590296,442,81435.90728338533
1616,Business 1616,Service Provider,Retail,4353470.110621701,103,47502.96465956199
1617,Business 1617,Service Provider,Technology,4165785.576974946,716,71360.2443733956
1618,Business 1618,Retailer,Manufacturing,8209751.059418517,779,94246.8474058206
1619,Business 1619,Retailer,Retail,2825848.8952496317,614,72634.67051975621
1620,Business 1620,Distributor,Retail,7313463.221296508,256,41154.38950529392
1621,Business 1621,Service Provider,Finance,229360.6535678338,163,14106.557677755696
1622,Business 1622,Distributor,Finance,1256363.7759175673,445,51814.75369475401
1623,Business 1623,Manufacturer,Manufacturing,2891195.578757025,905,12831.828590182988
1624,Business 1624,Service Provider,Retail,2446096.76971024,535,28534.455979394268
1625,Business 1625,Manufacturer,Finance,6407160.193106716,523,94218.74125463111
1626,Business 1626,Distributor,Healthcare,1101534.4870011215,206,62292.27845624356
1627,Business 1627,Retailer,Finance,4883531.610391737,854,66278.44403265306
1628,Business 1628,Distributor,Healthcare,4995901.236513981,659,26335.53147082215
1629,Business 1629,Service Provider,Retail,4983162.042693483,158,16621.302355974487
1630,Business 1630,Government,Healthcare,5574608.048335625,273,80987.7164661505
1631,Business 1631,Distributor,Technology,8270661.273660833,157,12692.329496473376
1632,Business 1632,Manufacturer,Technology,8056362.425168592,862,22495.280130207644
1633,Business 1633,Manufacturer,Retail,917578.7475962169,603,25923.66980405568
1634,Business 1634,Government,Healthcare,3774480.6606146735,677,91910.74978012778
1635,Business 1635,Retailer,Healthcare,9488503.66519302,740,16574.633240416035
1636,Business 1636,Distributor,Healthcare,1613422.78937601,283,35095.260864059936
1637,Business 1637,Manufacturer,Finance,355542.104293191,352,29768.871624985317
1638,Business 1638,Government,Healthcare,2504579.848426011,162,53695.110216839596
1639,Business 1639,Retailer,Finance,7484215.930745749,669,69021.91354189187
1640,Business 1640,Distributor,Retail,6262479.163958465,902,11753.369659611693
1641,Business 1641,Distributor,Retail,8919481.646060571,766,51753.81574920313
1642,Business 1642,Retailer,Technology,5276205.1677442165,915,27648.892819456014
1643,Business 1643,Government,Finance,7973275.366775031,904,84000.13360824142
1644,Business 1644,Distributor,Finance,346274.21245192667,556,27820.457857117646
1645,Business 1645,Distributor,Healthcare,7546027.8997078985,384,34919.45692804815
1646,Business 1646,Government,Manufacturing,8040782.255925636,207,33725.565596731976
1647,Business 1647,Manufacturer,Retail,9943290.33388666,309,77562.40522929799
1648,Business 1648,Distributor,Healthcare,5365728.825716832,917,87652.47761837118
1649,Business 1649,Service Provider,Retail,7314458.660182051,890,99142.96921532997
1650,Business 1650,Distributor,Finance,8001458.29603453,340,41489.06827448726
1651,Business 1651,Service Provider,Manufacturing,7222189.059044258,996,74398.24655235285
1652,Business 1652,Service Provider,Retail,9479939.563755628,438,65118.78965385431
1653,Business 1653,Distributor,Manufacturing,4998781.252673406,71,26969.7768377314
1654,Business 1654,Government,Technology,9841854.103438042,15,84881.00084498417
1655,Business 1655,Retailer,Technology,8927174.182490326,38,29905.29575879509
1656,Business 1656,Retailer,Manufacturing,5838971.960391134,898,15488.799880068453
1657,Business 1657,Government,Technology,3356405.5929342424,655,53714.929623510616
1658,Business 1658,Distributor,Retail,6162789.939596365,729,77641.3390654344
1659,Business 1659,Distributor,Retail,6696421.02397668,392,85925.8236739943
1660,Business 1660,Retailer,Manufacturing,665396.6046220186,915,23488.043350407646
1661,Business 1661,Service Provider,Manufacturing,7560460.946834028,142,92065.53950094467
1662,Business 1662,Retailer,Technology,6680289.78302226,330,10873.997557512339
1663,Business 1663,Government,Finance,7560316.289533944,669,33724.44006189198
1664,Business 1664,Distributor,Manufacturing,7199809.840472145,383,29479.564981910647
1665,Business 1665,Government,Finance,717023.3780669194,911,98694.1995454127
1666,Business 1666,Distributor,Retail,4731029.488152972,617,45923.88184420976
1667,Business 1667,Distributor,Manufacturing,5392124.9018687215,145,24760.466563255173
1668,Business 1668,Manufacturer,Technology,8784692.63042321,803,25191.421250018706
1669,Business 1669,Retailer,Manufacturing,8175431.596107465,972,79131.76075173034
1670,Business 1670,Retailer,Technology,3237819.554076288,645,78211.45438531628
1671,Business 1671,Government,Finance,1269373.9293265468,976,17073.2222789748
1672,Business 1672,Retailer,Finance,5989096.509480551,788,37744.83412792807
1673,Business 1673,Government,Manufacturing,437672.1393370708,642,23912.878599212636
1674,Business 1674,Manufacturer,Manufacturing,6686081.941920739,598,73444.90842745618
1675,Business 1675,Manufacturer,Finance,1436963.8691860654,351,90771.51031290577
1676,Business 1676,Distributor,Technology,6813006.156838186,264,74553.72562126035
1677,Business 1677,Manufacturer,Manufacturing,3854974.2950042593,44,32321.44314630071
1678,Business 1678,Retailer,Healthcare,3560475.430171161,56,29644.261592353352
1679,Business 1679,Manufacturer,Manufacturing,8672112.813921116,372,73830.5767886541
1680,Business 1680,Service Provider,Retail,6617533.939557657,459,32538.261775063365
1681,Business 1681,Retailer,Manufacturing,7214952.025067324,298,71327.3136080209
1682,Business 1682,Service Provider,Technology,9781326.997521698,393,50844.490233437034
1683,Business 1683,Retailer,Healthcare,9414703.742609696,612,63622.351259376876
1684,Business 1684,Manufacturer,Healthcare,4999770.961002653,560,59535.48741864951
1685,Business 1685,Distributor,Finance,1961845.6924675526,747,25465.220034175865
1686,Business 1686,Government,Healthcare,3647059.628521129,631,87898.24739751764
1687,Business 1687,Manufacturer,Finance,7981962.565149842,418,46089.81697479693
1688,Business 1688,Retailer,Technology,5208264.471944059,220,35496.28462667701
1689,Business 1689,Distributor,Technology,3500171.5705619166,378,43380.07762651984
1690,Business 1690,Service Provider,Technology,2551100.995847865,573,52574.43654283523
1691,Business 1691,Service Provider,Finance,6166120.598848049,856,33449.523999159435
1692,Business 1692,Distributor,Finance,606695.746050747,298,83816.34468332505
1693,Business 1693,Service Provider,Technology,2421391.450043543,286,47026.29569657787
1694,Business 1694,Government,Healthcare,9871062.703401385,31,86897.24830086829
1695,Business 1695,Retailer,Retail,8484092.593108192,238,91031.01923784651
1696,Business 1696,Distributor,Finance,4141815.2728307554,425,21568.863752804577
1697,Business 1697,Distributor,Finance,1095952.319460759,304,73962.95499299781
1698,Business 1698,Government,Healthcare,8278690.838073412,830,35303.48031612893
1699,Business 1699,Distributor,Retail,4998407.015869693,834,33924.56954212521
1700,Business 1700,Manufacturer,Healthcare,8716503.855964443,84,63443.966609190924
1701,Business 1701,Government,Manufacturing,7837905.05662899,321,51052.80481330007
1702,Business 1702,Retailer,Healthcare,4283913.372358708,558,33576.017305322996
1703,Business 1703,Service Provider,Healthcare,8517791.308121216,205,57661.371466009026
1704,Business 1704,Retailer,Manufacturing,2659931.3673281614,838,22903.400343414796
1705,Business 1705,Manufacturer,Healthcare,1773450.176066534,633,67192.29962695955
1706,Business 1706,Retailer,Healthcare,9803893.53098761,956,59163.00330452324
1707,Business 1707,Distributor,Manufacturing,496092.299763792,318,16300.846613308982
1708,Business 1708,Government,Retail,643538.7543624045,334,37338.70982194806
1709,Business 1709,Government,Manufacturing,7605765.261543239,715,79752.03822465794
1710,Business 1710,Distributor,Finance,1549949.1871817969,394,21387.328694042273
1711,Business 1711,Manufacturer,Healthcare,8298489.57028826,114,35149.14202457323
1712,Business 1712,Retailer,Healthcare,3794264.012246348,319,95001.24774309377
1713,Business 1713,Retailer,Healthcare,1071393.3420236583,587,60903.41067753799
1714,Business 1714,Manufacturer,Retail,4165263.7942594714,236,84146.95510268533
1715,Business 1715,Distributor,Retail,5129611.84619699,862,33273.24647662087
1716,Business 1716,Manufacturer,Manufacturing,9362364.122505847,720,84359.63403009174
1717,Business 1717,Retailer,Manufacturing,7166151.032713257,798,89677.59354823569
1718,Business 1718,Government,Manufacturing,784280.4723548541,176,80131.01192798375
1719,Business 1719,Retailer,Retail,159299.93779558068,679,53924.63243333573
1720,Business 1720,Manufacturer,Finance,2265133.643093168,968,26249.272340059208
1721,Business 1721,Manufacturer,Finance,1741055.2891339716,181,45224.489882143134
1722,Business 1722,Service Provider,Manufacturing,9063560.849294757,425,61956.00507157304
1723,Business 1723,Retailer,Manufacturing,6614821.240170105,353,62047.32532509186
1724,Business 1724,Government,Retail,274442.27015206096,997,52076.061292613784
1725,Business 1725,Manufacturer,Finance,4096184.183398066,75,85302.84019266386
1726,Business 1726,Service Provider,Finance,2639102.6516920836,701,24877.48423966104
1727,Business 1727,Distributor,Retail,5575313.279223999,834,53326.289901672004
1728,Business 1728,Government,Technology,6050530.548212245,997,38238.350860095336
1729,Business 1729,Distributor,Technology,9437041.974008117,337,99746.62563870384
1730,Business 1730,Service Provider,Manufacturing,505812.1500916742,400,14271.632260539685
1731,Business 1731,Distributor,Retail,620856.1606438443,416,47427.57582463799
1732,Business 1732,Retailer,Manufacturing,269691.41658077255,895,11634.5587798563
1733,Business 1733,Service Provider,Finance,9537628.285608185,318,31892.92305520931
1734,Business 1734,Distributor,Technology,5272272.19964731,859,45466.48420717515
1735,Business 1735,Government,Manufacturing,5229766.243478561,875,34322.461962970396
1736,Business 1736,Distributor,Healthcare,665721.3027462235,260,13962.345448087912
1737,Business 1737,Manufacturer,Finance,8534264.102688856,227,74616.78371100043
1738,Business 1738,Government,Finance,8198540.0843161,153,82941.00176695576
1739,Business 1739,Retailer,Manufacturing,5003741.615933521,345,59920.89134381406
1740,Business 1740,Manufacturer,Manufacturing,7100538.699009615,681,50034.54471345656
1741,Business 1741,Government,Healthcare,7523572.205576364,29,90043.42127472784
1742,Business 1742,Distributor,Finance,9302938.980186956,192,44332.3597844482
1743,Business 1743,Retailer,Finance,4152299.0233520977,594,33729.66955433691
1744,Business 1744,Government,Finance,645650.7340154073,966,61468.4452569814
1745,Business 1745,Service Provider,Technology,8022004.742972782,96,21182.840702215257
1746,Business 1746,Service Provider,Finance,9346229.175597183,605,97563.12768293387
1747,Business 1747,Manufacturer,Manufacturing,509917.4775915791,625,22814.485218014874
1748,Business 1748,Service Provider,Retail,939303.4611740654,748,65813.08473628896
1749,Business 1749,Service Provider,Technology,316232.24694352475,674,93270.15341545753
1750,Business 1750,Retailer,Manufacturing,9702611.126698084,918,96336.75249402985
1751,Business 1751,Retailer,Finance,7679756.405022988,716,95711.91837661827
1752,Business 1752,Manufacturer,Manufacturing,1571799.057991661,472,88276.9914535427
1753,Business 1753,Distributor,Retail,3517986.587159773,273,77248.66690970497
1754,Business 1754,Manufacturer,Healthcare,3474748.338330042,490,27076.682494525663
1755,Business 1755,Manufacturer,Manufacturing,1198123.4663884891,270,93273.71974485017
1756,Business 1756,Retailer,Healthcare,1805033.8713186812,424,72560.49902262734
1757,Business 1757,Retailer,Technology,4552465.17749094,887,11502.91321814719
1758,Business 1758,Distributor,Manufacturing,8880401.992251987,40,88153.04092706065
1759,Business 1759,Service Provider,Finance,8981227.877071936,55,97655.35098068077
1760,Business 1760,Service Provider,Retail,320407.1598086306,96,81114.04361954996
1761,Business 1761,Service Provider,Technology,7733187.880084191,583,29629.46499643716
1762,Business 1762,Service Provider,Finance,7924433.3828213,828,62368.856968821376
1763,Business 1763,Manufacturer,Technology,7130465.127191995,211,18587.36383170813
1764,Business 1764,Distributor,Healthcare,1673359.9109376501,630,63274.578543235264
1765,Business 1765,Manufacturer,Technology,4635347.375458698,745,39873.26931446412
1766,Business 1766,Distributor,Retail,9510767.05558648,979,40425.69973716645
1767,Business 1767,Manufacturer,Manufacturing,9971147.360957256,561,55053.73069360541
1768,Business 1768,Government,Finance,8185331.0319768805,521,76189.588344798
1769,Business 1769,Government,Finance,8280289.689783049,786,43428.59579603091
1770,Business 1770,Government,Manufacturing,6548970.325855148,555,84613.68465766222
1771,Business 1771,Manufacturer,Retail,8181902.770196724,137,26170.436007222754
1772,Business 1772,Retailer,Technology,6485010.2754145395,190,37352.47185129672
1773,Business 1773,Retailer,Healthcare,5273459.628481367,169,37784.321515573276
1774,Business 1774,Distributor,Retail,8760361.672361314,174,88637.34813825521
1775,Business 1775,Distributor,Finance,8170559.493738372,273,61218.519802912764
1776,Business 1776,Government,Finance,9620772.5848753,983,50008.572958001656
1777,Business 1777,Retailer,Technology,9843050.738045223,736,35388.865744001734
1778,Business 1778,Manufacturer,Retail,3146374.623955294,934,71173.20178625351
1779,Business 1779,Retailer,Healthcare,6205320.097079444,569,36931.617761695874
1780,Business 1780,Distributor,Healthcare,2519818.4057446755,151,91807.99920082622
1781,Business 1781,Manufacturer,Finance,8584526.3322022,889,40845.87494719117
1782,Business 1782,Government,Retail,8260945.320695991,947,17345.21002647118
1783,Business 1783,Retailer,Technology,5773452.352588692,227,24037.822207380173
1784,Business 1784,Government,Healthcare,2269749.766524013,66,89027.342511842
1785,Business 1785,Manufacturer,Manufacturing,3297260.0525710587,69,52910.01499541981
1786,Business 1786,Distributor,Technology,5955737.97711808,358,61533.501078830865
1787,Business 1787,Retailer,Manufacturing,8270706.910196814,122,51485.19028524064
1788,Business 1788,Government,Manufacturing,4265780.880261591,798,61497.74904868162
1789,Business 1789,Government,Technology,5754979.055605976,885,63066.92807236821
1790,Business 1790,Government,Technology,5862472.627399684,887,78267.24801982878
1791,Business 1791,Service Provider,Finance,1911480.543891641,630,29893.40289097669
1792,Business 1792,Manufacturer,Retail,3529073.4210247085,551,99681.31506752332
1793,Business 1793,Retailer,Manufacturing,2872224.8015451683,307,26992.135416856843
1794,Business 1794,Distributor,Healthcare,2129433.6624819725,581,82091.42497769324
1795,Business 1795,Distributor,Manufacturing,2877709.5243745632,259,48821.16907365298
1796,Business 1796,Retailer,Finance,1268868.543562488,333,46645.70183765836
1797,Business 1797,Manufacturer,Manufacturing,3181606.1384557327,917,44541.50117805709
1798,Business 1798,Retailer,Retail,8904666.613596518,983,96044.63382441639
1799,Business 1799,Government,Finance,585627.2146915386,192,34229.751016186165
1800,Business 1800,Retailer,Finance,1419721.9856058268,142,71431.09727419767
1801,Business 1801,Distributor,Retail,8442096.814496027,962,25823.751196808487
1802,Business 1802,Service Provider,Finance,897208.9599972353,227,58638.728590206636
1803,Business 1803,Government,Manufacturing,6190537.158413804,19,94803.82944947686
1804,Business 1804,Government,Finance,2869846.503566534,927,12509.967694421184
1805,Business 1805,Government,Retail,2308624.846026444,875,61552.36849972385
1806,Business 1806,Retailer,Manufacturing,7435871.178447518,432,41947.853488934605
1807,Business 1807,Retailer,Technology,995504.2848697624,298,88223.65090799292
1808,Business 1808,Retailer,Finance,5577032.383482609,995,52839.180657646524
1809,Business 1809,Retailer,Healthcare,7259252.965256985,528,41334.425584902216
1810,Business 1810,Government,Finance,5874241.397085682,498,78103.07164380846
1811,Business 1811,Distributor,Technology,3789565.5572586725,768,10209.802099928387
1812,Business 1812,Manufacturer,Technology,5687412.0980650345,942,62518.14887326547
1813,Business 1813,Distributor,Manufacturing,1501777.3793144817,271,40433.35021210917
1814,Business 1814,Service Provider,Retail,2436853.4643737418,950,44381.23848048946
1815,Business 1815,Distributor,Retail,2732496.6863826606,926,81493.35759478385
1816,Business 1816,Government,Manufacturing,4723807.136412217,169,37141.97272487842
1817,Business 1817,Retailer,Technology,8800848.669272425,134,25998.786930147435
1818,Business 1818,Service Provider,Healthcare,1726471.166049335,609,81524.99274209129
1819,Business 1819,Government,Healthcare,590163.3576358632,257,44307.85644522802
1820,Business 1820,Distributor,Finance,7363144.650483914,237,31428.221920915716
1821,Business 1821,Government,Finance,8122791.028617939,594,35460.451511739164
1822,Business 1822,Distributor,Finance,908926.6411419953,984,30050.24880840031
1823,Business 1823,Distributor,Healthcare,3743511.4200698794,379,80577.55645505797
1824,Business 1824,Government,Healthcare,4482670.824582932,522,24461.839855734
1825,Business 1825,Government,Technology,525702.4638969155,296,78406.23555057633
1826,Business 1826,Government,Technology,4379637.262854442,216,86508.63922418309
1827,Business 1827,Government,Healthcare,7659098.053784974,918,86798.29583403748
1828,Business 1828,Retailer,Finance,1883012.1501635178,990,24955.22347585984
1829,Business 1829,Service Provider,Technology,9264013.79508628,987,93725.9515470964
1830,Business 1830,Government,Healthcare,5948155.882254626,650,59164.06505257105
1831,Business 1831,Service Provider,Finance,8810939.980116133,289,42978.722672354685
1832,Business 1832,Distributor,Technology,2274609.973341917,863,58199.89563736839
1833,Business 1833,Service Provider,Technology,8298747.349097167,239,52004.77656900126
1834,Business 1834,Distributor,Finance,5691135.452246545,136,38679.43655819171
1835,Business 1835,Service Provider,Healthcare,4288364.265277011,128,23171.22284135776
1836,Business 1836,Service Provider,Technology,2610185.251408174,734,72091.63189878495
1837,Business 1837,Manufacturer,Manufacturing,5221759.9279564135,930,93952.000637277
1838,Business 1838,Retailer,Finance,4442158.548145479,50,29262.823585631282
1839,Business 1839,Government,Retail,4976530.450880722,369,17517.544600795656
1840,Business 1840,Service Provider,Healthcare,4173262.081701149,454,51953.441300197286
1841,Business 1841,Retailer,Retail,5615542.036027885,438,94696.89564502443
1842,Business 1842,Manufacturer,Finance,5969575.034866285,634,83550.45598985057
1843,Business 1843,Retailer,Healthcare,6068209.234782268,80,37027.640786368385
1844,Business 1844,Government,Healthcare,551526.7014712158,82,81688.42191675048
1845,Business 1845,Manufacturer,Healthcare,9998221.0517116,839,39393.761109231455
1846,Business 1846,Retailer,Finance,907822.0447516624,215,15509.51303892647
1847,Business 1847,Distributor,Healthcare,2774211.2562498217,263,64757.096584743376
1848,Business 1848,Retailer,Retail,4116452.0573211177,512,91616.33556401751
1849,Business 1849,Government,Retail,9581883.801219907,991,75803.33740141593
1850,Business 1850,Retailer,Retail,9939498.871110762,565,39410.29222211245
1851,Business 1851,Service Provider,Technology,3769279.920746011,545,91198.07924897833
1852,Business 1852,Manufacturer,Finance,9619886.717306636,540,75153.92996574994
1853,Business 1853,Service Provider,Finance,6355419.864188887,101,24927.39885248371
1854,Business 1854,Distributor,Retail,108375.87957684067,545,93028.47289877952
1855,Business 1855,Service Provider,Finance,6641226.762548431,919,76113.2540895764
1856,Business 1856,Government,Manufacturing,6694741.018310495,960,87523.54020045653
1857,Business 1857,Retailer,Technology,6027777.104870881,342,95612.49606667258
1858,Business 1858,Government,Healthcare,6526687.924971936,393,25928.770917979185
1859,Business 1859,Manufacturer,Finance,8735454.60993085,384,52668.0338781247
1860,Business 1860,Manufacturer,Finance,7792344.132698104,54,12304.299830364162
1861,Business 1861,Government,Manufacturing,8873383.880100323,279,48290.79540871162
1862,Business 1862,Manufacturer,Healthcare,3030723.812321742,408,25895.299075544594
1863,Business 1863,Retailer,Finance,3398040.6484332117,977,76055.79641309644
1864,Business 1864,Government,Manufacturing,1174266.863738729,249,43216.54814982142
1865,Business 1865,Manufacturer,Retail,3106105.651884606,74,65800.73463563516
1866,Business 1866,Service Provider,Finance,4049839.3955476037,74,72163.91533638586
1867,Business 1867,Manufacturer,Healthcare,2397496.9412529124,467,74884.45123247332
1868,Business 1868,Service Provider,Manufacturing,8795805.822916716,115,33955.81103675444
1869,Business 1869,Distributor,Manufacturing,2298121.629487974,513,78820.05130799682
1870,Business 1870,Service Provider,Manufacturing,1184432.6457723165,625,76395.62904754229
1871,Business 1871,Government,Healthcare,1604131.9239071833,10,16703.453851509872
1872,Business 1872,Service Provider,Manufacturing,7136197.01362082,393,44813.06526274612
1873,Business 1873,Manufacturer,Finance,2245140.741695651,687,81759.98369538914
1874,Business 1874,Distributor,Healthcare,9120530.00721209,619,12807.35912271452
1875,Business 1875,Manufacturer,Healthcare,7297957.059643028,837,95199.60693136076
1876,Business 1876,Government,Healthcare,6562524.512461482,985,15410.00721614532
1877,Business 1877,Service Provider,Technology,9015403.52310761,538,88625.37512718038
1878,Business 1878,Service Provider,Finance,3550595.5656200866,960,19708.836582437525
1879,Business 1879,Distributor,Healthcare,555378.4361655558,167,53584.018067096826
1880,Business 1880,Manufacturer,Manufacturing,6594966.09258619,396,40659.474369139585
1881,Business 1881,Distributor,Healthcare,5883730.486752284,891,81610.59446410595
1882,Business 1882,Service Provider,Healthcare,1154275.4385662156,319,75976.34905495054
1883,Business 1883,Government,Finance,2626213.775992101,912,13145.198191186471
1884,Business 1884,Government,Manufacturing,4561632.143845989,385,46420.68942096462
1885,Business 1885,Distributor,Retail,4655916.664174231,141,60465.599191183464
1886,Business 1886,Retailer,Manufacturing,5469115.15651724,722,39561.274598604505
1887,Business 1887,Service Provider,Healthcare,6881110.476046807,238,98050.21904038698
1888,Business 1888,Distributor,Technology,7955898.028799946,824,74965.69990970724
1889,Business 1889,Retailer,Finance,3109894.1104645613,504,37281.140654939474
1890,Business 1890,Government,Technology,8989195.77018496,794,27418.64923227756
1891,Business 1891,Service Provider,Retail,2926498.796707237,910,59065.720787261336
1892,Business 1892,Retailer,Manufacturing,6507861.675718075,12,34445.11124120524
1893,Business 1893,Retailer,Healthcare,1808033.7400978056,45,49057.13733493156
1894,Business 1894,Distributor,Technology,4638879.665663905,930,31857.989982717158
1895,Business 1895,Retailer,Manufacturing,1141449.6980542582,751,69096.69658406386
1896,Business 1896,Retailer,Manufacturing,2637197.7323368574,899,90733.11936467276
1897,Business 1897,Government,Technology,5479890.966419411,593,94669.23298795833
1898,Business 1898,Retailer,Manufacturing,4102857.0753552117,363,61102.56164950886
1899,Business 1899,Service Provider,Retail,2750370.8804255733,31,27391.86870551031
1900,Business 1900,Retailer,Technology,5183850.705487177,756,89432.06143782377
1901,Business 1901,Distributor,Manufacturing,8383225.114879576,453,60448.930663553045
1902,Business 1902,Retailer,Healthcare,3636241.0726101,931,63984.118695686026
1903,Business 1903,Retailer,Healthcare,9321960.843455262,235,30136.670728029247
1904,Business 1904,Manufacturer,Finance,4313275.69819189,696,39377.2062157587
1905,Business 1905,Retailer,Healthcare,8149742.252448078,963,88520.21478009433
1906,Business 1906,Manufacturer,Healthcare,2308246.8392909076,948,74940.39338104069
1907,Business 1907,Service Provider,Manufacturing,5949352.067737946,378,30857.748173904856
1908,Business 1908,Distributor,Manufacturing,6404595.984143401,648,85988.92941761877
1909,Business 1909,Manufacturer,Healthcare,8079303.158290106,664,84554.48672879273
1910,Business 1910,Government,Finance,3960839.930328304,12,83404.6816262715
1911,Business 1911,Retailer,Technology,3647408.874588384,80,21237.680167044593
1912,Business 1912,Manufacturer,Finance,7774901.196187552,379,27715.186948851686
1913,Business 1913,Service Provider,Retail,4094648.354856643,917,28647.543017251952
1914,Business 1914,Government,Finance,4079200.5618557283,517,69967.87235748614
1915,Business 1915,Distributor,Retail,8167136.976820749,812,58594.65731244079
