transaction_id,user_id,product_id,quantity,unit_price,total_amount,transaction_date,payment_terms
322,1847,293,50,110.59463159081389,37365.999862979785,2023-01-14 09:00:00,Net 60
323,1918,1261,46,459.43877495369793,39127.8081481156,2023-01-14 10:00:00,Credit
324,449,3354,6,3427.392232000307,30719.837501906517,2023-01-14 11:00:00,Credit
325,831,2527,85,3383.8332536569765,2240.1429634569427,2023-01-14 12:00:00,Net 60
326,201,294,64,1768.3999066233116,24303.332897087756,2023-01-14 13:00:00,Credit
327,1237,1283,88,4218.208702224258,37033.21775232253,2023-01-14 14:00:00,Cash
328,1855,4419,37,2166.156888405348,34916.68459401286,2023-01-14 15:00:00,Net 30
329,1107,3586,52,2310.8428620567825,12877.728077755184,2023-01-14 16:00:00,Cash
330,1178,2236,71,3147.8693042635637,48392.11909659767,2023-01-14 17:00:00,Cash
331,41,4522,85,4442.254880904664,22542.98962487489,2023-01-14 18:00:00,Credit
332,410,2897,16,2636.2470561237124,32022.145594383815,2023-01-14 19:00:00,Credit
333,635,1195,99,3453.4585313342313,10463.597653722745,2023-01-14 20:00:00,Net 30
334,324,961,61,2428.427926784977,9447.965471472986,2023-01-14 21:00:00,Credit
335,1473,4148,88,736.5447777560987,42059.29311743775,2023-01-14 22:00:00,Credit
336,1582,1082,71,955.4310895804823,24951.241428950485,2023-01-14 23:00:00,Cash
337,557,1943,55,3825.006997893938,24707.872620393602,2023-01-15 00:00:00,Net 60
338,162,4086,79,4880.482422457118,5424.533846160129,2023-01-15 01:00:00,Credit
339,113,75,19,2401.981469901617,45725.59214553152,2023-01-15 02:00:00,Credit
340,1860,4556,28,1152.0710155455376,12356.332010855558,2023-01-15 03:00:00,Net 30
341,814,1181,86,4701.622871642048,15102.171548086633,2023-01-15 04:00:00,Cash
342,1124,818,78,4265.346548953761,49843.496302636115,2023-01-15 05:00:00,Credit
343,349,2983,70,3070.0501486037206,24418.73624260572,2023-01-15 06:00:00,Credit
344,1514,1459,42,4809.442322364129,34837.6376006665,2023-01-15 07:00:00,Net 30
345,1935,561,42,4607.54516354229,36493.70100266884,2023-01-15 08:00:00,Net 30
346,1052,742,80,4918.745201201351,25781.053452083994,2023-01-15 09:00:00,Net 60
347,112,1503,74,733.460696495707,9456.945105768795,2023-01-15 10:00:00,Cash
348,1647,2304,86,1181.9153248918255,12806.732860706275,2023-01-15 11:00:00,Net 60
349,905,1326,9,3860.2315135124663,29977.56000894405,2023-01-15 12:00:00,Net 60
350,701,4207,44,3309.7253349725443,49763.99952825764,2023-01-15 13:00:00,Net 30
351,1220,3686,88,203.89799177059456,28546.255817893754,2023-01-15 14:00:00,Net 30
352,1949,35,71,797.9868098335977,34451.07143916981,2023-01-15 15:00:00,Credit
353,1437,1987,81,125.438127401881,21003.363538786052,2023-01-15 16:00:00,Net 60
354,1967,1641,31,2071.4444255358458,44841.68881678448,2023-01-15 17:00:00,Net 30
355,1783,909,79,3803.6821174529246,39155.40499842697,2023-01-15 18:00:00,Credit
356,69,2487,92,1148.0344467845025,34743.083902555234,2023-01-15 19:00:00,Net 60
357,1320,622,85,3216.371054752255,6043.018062125754,2023-01-15 20:00:00,Net 30
358,965,3124,7,1581.4399325972026,38394.48880637407,2023-01-15 21:00:00,Credit
359,900,4214,2,1798.0397311278462,1286.2322899993505,2023-01-15 22:00:00,Net 30
360,1053,3112,27,834.3822055013877,36383.846242536034,2023-01-15 23:00:00,Cash
361,1642,3472,8,1657.3743909551686,25441.696150177897,2023-01-16 00:00:00,Credit
362,1639,2115,84,1900.115945271239,1428.530844592059,2023-01-16 01:00:00,Net 60
363,789,4918,87,4490.1576835600235,40811.85670555357,2023-01-16 02:00:00,Cash
364,1683,1476,33,4823.834059807573,47852.7770658959,2023-01-16 03:00:00,Credit
365,169,4782,51,668.8878741955853,37999.50584631019,2023-01-16 04:00:00,Net 60
366,1904,1992,4,278.17823857205053,801.9507468707851,2023-01-16 05:00:00,Net 30
367,1759,2579,9,653.245238387179,44846.240637106304,2023-01-16 06:00:00,Cash
368,1759,406,73,343.58244573578975,42600.56589939285,2023-01-16 07:00:00,Credit
369,1145,733,94,2129.748770658113,28754.271950370625,2023-01-16 08:00:00,Net 30
370,725,3489,12,1009.3806214423697,27806.346889609278,2023-01-16 09:00:00,Cash
371,1208,1249,5,4278.5329860174525,1976.2422428469058,2023-01-16 10:00:00,Cash
372,876,173,35,1689.669881990101,29225.134715242784,2023-01-16 11:00:00,Net 30
373,1177,2708,51,2026.25482929035,37464.1067672919,2023-01-16 12:00:00,Net 30
374,1446,4924,37,946.8550091421905,26555.825713142473,2023-01-16 13:00:00,Credit
375,1805,4957,5,3890.0045606110975,16352.933801637313,2023-01-16 14:00:00,Cash
376,780,733,27,2562.7718136536973,230.6390782827534,2023-01-16 15:00:00,Cash
377,1955,2368,30,2146.270642560133,1834.6946961529159,2023-01-16 16:00:00,Net 60
378,731,3908,12,4958.563073431634,9519.875278373967,2023-01-16 17:00:00,Cash
379,1328,2857,52,2389.6875466663223,36377.387069571305,2023-01-16 18:00:00,Net 30
380,1008,4404,94,3814.0318872556873,41992.5112975759,2023-01-16 19:00:00,Cash
381,995,4628,36,2941.7843374832264,38511.06502296947,2023-01-16 20:00:00,Net 30
382,388,1855,97,646.8773554726369,11327.791414411773,2023-01-16 21:00:00,Cash
383,238,3063,4,850.9039837477421,43283.620282034106,2023-01-16 22:00:00,Net 60
384,491,1264,27,914.7590529656161,27199.99234123829,2023-01-16 23:00:00,Credit
385,1904,4203,16,172.79316662925183,44308.12635805248,2023-01-17 00:00:00,Credit
386,889,3233,74,4231.793716092777,17109.03916348337,2023-01-17 01:00:00,Cash
387,118,4915,10,4466.952463255422,12157.30547453766,2023-01-17 02:00:00,Net 60
388,50,810,61,430.32920218449647,29701.091059637256,2023-01-17 03:00:00,Net 60
389,981,1102,66,1972.120881560682,19615.126972929065,2023-01-17 04:00:00,Cash
390,710,4555,52,3542.6783685412574,13764.747391746127,2023-01-17 05:00:00,Credit
391,1402,1328,96,4681.942309637865,48328.36753432401,2023-01-17 06:00:00,Net 60
392,589,363,88,2023.882025042379,23084.40258170768,2023-01-17 07:00:00,Cash
393,1096,475,26,694.5072883539884,39059.32085953297,2023-01-17 08:00:00,Net 30
394,1697,3539,17,1758.5141062434157,47748.44553905965,2023-01-17 09:00:00,Net 60
395,178,280,26,3692.416287318888,19584.535805132506,2023-01-17 10:00:00,Net 60
396,453,4521,24,3987.6859321069232,12846.20775393051,2023-01-17 11:00:00,Net 30
397,509,3866,15,270.89366764311535,23652.195583537898,2023-01-17 12:00:00,Credit
398,1719,4658,61,2093.401347212026,37373.87871987738,2023-01-17 13:00:00,Net 60
399,940,389,1,1381.0277194529538,2965.1155127584825,2023-01-17 14:00:00,Net 30
400,1192,623,72,77.59129144529375,22858.025842911513,2023-01-17 15:00:00,Net 30
401,172,2028,54,2270.7310105648703,10891.604564274508,2023-01-17 16:00:00,Cash
402,1053,2787,71,2290.2705281338262,28826.570095172097,2023-01-17 17:00:00,Net 60
403,1624,3559,68,3398.27114884773,44227.02542942917,2023-01-17 18:00:00,Cash
404,1989,858,82,3710.065575706181,28532.39556758073,2023-01-17 19:00:00,Net 60
405,780,3067,99,3661.6799283858404,29447.507086208167,2023-01-17 20:00:00,Credit
406,1942,479,68,1035.8357238852855,18119.309244894266,2023-01-17 21:00:00,Cash
407,658,3095,59,4623.266263437349,11147.141474252485,2023-01-17 22:00:00,Credit
408,82,3575,90,468.27773211863035,32454.383569705886,2023-01-17 23:00:00,Net 30
409,1221,3625,58,1686.8658943017133,2640.974345588747,2023-01-18 00:00:00,Credit
410,839,1749,62,2535.900750460478,12112.12998789278,2023-01-18 01:00:00,Net 60
411,622,3654,39,2831.1638764467625,4573.837819385964,2023-01-18 02:00:00,Credit
412,632,2814,71,3886.119015240937,11596.765555103158,2023-01-18 03:00:00,Credit
413,655,4924,74,1309.2874914963588,10196.474240848735,2023-01-18 04:00:00,Cash
414,1610,4652,90,680.2421517011885,43661.209052257516,2023-01-18 05:00:00,Net 60
415,413,4260,79,310.0262510384607,24092.37936841473,2023-01-18 06:00:00,Credit
416,909,3009,83,169.2086394643938,22781.09717268223,2023-01-18 07:00:00,Cash
417,719,721,97,1387.0924541471898,40143.610729417436,2023-01-18 08:00:00,Cash
418,1307,4238,10,4196.198007093593,47350.74376668746,2023-01-18 09:00:00,Net 30
419,1885,1674,12,2908.354728959434,36890.79950671968,2023-01-18 10:00:00,Net 30
420,1527,3615,25,3569.097774504398,44742.513061163096,2023-01-18 11:00:00,Credit
421,1971,1743,37,1955.1045111912372,5445.042998792398,2023-01-18 12:00:00,Net 30
422,1596,1874,3,3522.0986349034206,28488.578871891645,2023-01-18 13:00:00,Net 60
423,806,4396,26,3104.299025797932,36219.004468594576,2023-01-18 14:00:00,Cash
424,357,2207,10,2791.654153387128,21685.702203706445,2023-01-18 15:00:00,Net 30
425,568,676,64,4444.691314664558,13830.922041415743,2023-01-18 16:00:00,Cash
426,1518,2041,71,4014.9701424746363,26500.01564749379,2023-01-18 17:00:00,Net 60
427,245,4695,6,4380.523409379101,40202.12971816736,2023-01-18 18:00:00,Net 60
428,808,8,4,714.4323993486536,13601.6181485535,2023-01-18 19:00:00,Net 60
429,661,1909,84,2749.4352461918597,30552.013881754883,2023-01-18 20:00:00,Credit
430,1992,4609,66,510.22583860125155,14152.977686602766,2023-01-18 21:00:00,Credit
431,896,2332,55,2896.0471403814386,4483.542993071513,2023-01-18 22:00:00,Net 30
432,161,585,34,526.4029215624649,44887.71004619188,2023-01-18 23:00:00,Cash
433,1718,1681,46,4745.796826769335,9393.10691364041,2023-01-19 00:00:00,Cash
434,1857,3407,76,2946.442202370614,36840.91377359237,2023-01-19 01:00:00,Net 60
435,1863,2788,67,3975.7185014580305,33843.41398059536,2023-01-19 02:00:00,Net 30
436,1060,974,73,4979.667675338649,29984.159381602956,2023-01-19 03:00:00,Net 30
437,1225,4442,74,2622.8923600290027,44098.419303912946,2023-01-19 04:00:00,Credit
438,1675,4739,29,4197.148551842413,21682.131396354907,2023-01-19 05:00:00,Net 60
439,869,1945,72,4265.891660086205,26112.208743528412,2023-01-19 06:00:00,Net 60
440,1374,4515,33,169.65730645240376,19346.16813328698,2023-01-19 07:00:00,Net 60
441,654,3976,93,1648.5752428003912,44027.03231187597,2023-01-19 08:00:00,Net 30
442,44,3563,67,4795.003052905392,22197.395963777697,2023-01-19 09:00:00,Credit
443,1500,4390,24,1563.156344914357,42156.359333960114,2023-01-19 10:00:00,Net 30
444,37,1601,15,4063.3396681570543,28484.156998056056,2023-01-19 11:00:00,Net 60
445,677,2410,57,4595.020821722277,25316.949755792197,2023-01-19 12:00:00,Cash
446,1287,3834,13,799.8411130448937,10490.635830004909,2023-01-19 13:00:00,Cash
447,1220,3225,47,4422.592125390399,369.9131492719641,2023-01-19 14:00:00,Credit
448,1853,2897,40,839.0794633525526,2320.071338188683,2023-01-19 15:00:00,Cash
449,1087,1415,60,4981.614375623557,47983.82741819276,2023-01-19 16:00:00,Credit
450,928,1264,43,1831.1538945874759,21948.67125226792,2023-01-19 17:00:00,Net 30
451,1979,4713,55,2226.845071174017,41178.82676303963,2023-01-19 18:00:00,Net 60
452,1465,3939,39,4952.587620711789,24199.54807508366,2023-01-19 19:00:00,Cash
453,1360,4013,8,3361.453553163268,44463.50481434691,2023-01-19 20:00:00,Net 60
454,1705,3791,99,2763.71645089353,30777.928810908204,2023-01-19 21:00:00,Cash
455,1161,4673,91,4108.189036542932,35182.38740010073,2023-01-19 22:00:00,Cash
456,394,220,5,999.3099816349757,44443.88300421823,2023-01-19 23:00:00,Credit
457,1164,4100,19,158.73945672140502,47066.07855558314,2023-01-20 00:00:00,Cash
458,1905,4476,82,2184.2248699727993,44878.64457769476,2023-01-20 01:00:00,Net 30
459,1574,2563,10,2472.5589785026514,34391.96727481114,2023-01-20 02:00:00,Net 60
460,1067,1331,90,1085.1256313661065,10530.545555803792,2023-01-20 03:00:00,Net 30
461,1181,809,84,2581.9535986978713,13721.969349287954,2023-01-20 04:00:00,Net 60
462,1801,1852,24,4517.700501974407,42955.817950815144,2023-01-20 05:00:00,Cash
463,1468,525,23,540.8227873969997,32114.255193281533,2023-01-20 06:00:00,Net 30
464,1135,635,83,1789.238076898051,49233.04999194736,2023-01-20 07:00:00,Credit
465,1780,2722,67,3933.7611979631856,35817.98555631816,2023-01-20 08:00:00,Cash
466,662,593,18,2481.803261890656,18883.453596702595,2023-01-20 09:00:00,Net 30
467,1857,2497,36,4614.626875492526,42137.77894611841,2023-01-20 10:00:00,Cash
468,409,253,78,3280.613691646226,33135.07621246223,2023-01-20 11:00:00,Net 30
469,715,777,17,611.6181503679767,4032.1630089941177,2023-01-20 12:00:00,Net 30
470,1758,2677,40,1834.4513133807577,46353.71830675779,2023-01-20 13:00:00,Cash
471,362,3558,90,2070.123286439106,15726.400259318209,2023-01-20 14:00:00,Credit
472,619,3583,2,3075.056475606402,8765.953225261866,2023-01-20 15:00:00,Cash
473,741,3984,34,1379.17082934128,29785.00622325663,2023-01-20 16:00:00,Net 60
474,1314,1854,85,4740.686595682919,32460.5727988073,2023-01-20 17:00:00,Net 30
475,462,3538,72,2587.238991963914,47730.920749411,2023-01-20 18:00:00,Cash
476,934,2527,34,4186.240912691221,16520.030462932777,2023-01-20 19:00:00,Cash
477,1381,2359,55,4911.755529879952,9334.446062601182,2023-01-20 20:00:00,Credit
478,413,2296,87,1828.0527541080376,46068.39360239044,2023-01-20 21:00:00,Cash
479,204,1804,17,3758.455492268205,20355.454274436055,2023-01-20 22:00:00,Cash
480,356,2503,57,1644.0436986723562,30784.967224385386,2023-01-20 23:00:00,Net 30
481,67,1935,70,445.68128952032174,25477.106746023655,2023-01-21 00:00:00,Net 30
482,171,878,67,1901.0582762096167,30051.585724129425,2023-01-21 01:00:00,Credit
483,1033,1816,60,748.2897585719758,15950.950741260549,2023-01-21 02:00:00,Credit
484,1147,1623,77,1874.7584933309174,11510.143571520615,2023-01-21 03:00:00,Cash
485,826,1648,98,599.2354805353156,6715.479213063465,2023-01-21 04:00:00,Net 60
486,322,3475,97,881.063541531428,11467.093303885906,2023-01-21 05:00:00,Net 60
487,56,1598,30,164.02744219545886,28584.34929356597,2023-01-21 06:00:00,Net 60
488,1922,1319,93,423.30528297651784,4075.9614272031017,2023-01-21 07:00:00,Credit
489,102,2115,23,3182.4088650541626,3523.6367116809965,2023-01-21 08:00:00,Net 60
490,1727,1745,42,1868.8591069990243,23226.869358659907,2023-01-21 09:00:00,Net 60
491,1814,471,7,2320.7989072489627,2738.4032669349376,2023-01-21 10:00:00,Net 30
492,1803,224,32,2812.640865846078,36056.02874077668,2023-01-21 11:00:00,Credit
493,51,2790,13,3849.7726570618643,33328.72667600552,2023-01-21 12:00:00,Net 30
494,329,4384,61,2263.898911529527,15186.84217747736,2023-01-21 13:00:00,Net 30
495,1183,4193,97,904.9266514540799,49284.319105013805,2023-01-21 14:00:00,Net 30
496,1290,184,37,3697.676385092838,44127.6182642792,2023-01-21 15:00:00,Credit
497,454,1616,37,1493.9574578810036,17466.91205897816,2023-01-21 16:00:00,Credit
498,1578,3698,22,806.7107830382389,45195.05538517924,2023-01-21 17:00:00,Credit
499,1193,3107,17,1805.7535540889287,32173.38394438871,2023-01-21 18:00:00,Net 30
500,1537,3911,45,1352.5078601963287,24444.11887155346,2023-01-21 19:00:00,Cash
501,1617,1644,81,3250.6977476414595,19728.769335961897,2023-01-21 20:00:00,Net 60
502,120,4132,56,2608.473901007629,26284.00154414633,2023-01-21 21:00:00,Cash
503,622,480,41,485.43373497548646,43168.84278698375,2023-01-21 22:00:00,Net 30
504,1596,660,78,451.49715503263315,38199.74059221996,2023-01-21 23:00:00,Credit
505,300,3748,88,1933.9436372827488,43865.09939949578,2023-01-22 00:00:00,Net 60
506,1449,1710,78,882.2720439303894,34146.49588199628,2023-01-22 01:00:00,Credit
507,496,2099,24,2094.5239319701295,22969.05067351292,2023-01-22 02:00:00,Net 60
508,86,276,58,3059.810659912876,882.3589516549415,2023-01-22 03:00:00,Net 30
509,1755,4653,76,1958.832496938261,6166.35521862172,2023-01-22 04:00:00,Cash
510,1938,1905,71,4296.984749259454,40088.48489552292,2023-01-22 05:00:00,Net 30
511,506,4114,42,4058.1597450653912,27096.27454881508,2023-01-22 06:00:00,Net 30
512,1223,4527,61,689.124904471015,45368.44459601853,2023-01-22 07:00:00,Net 60
513,1010,646,89,4083.178411031024,21025.297427439476,2023-01-22 08:00:00,Net 30
514,1711,1613,70,4063.4004535904905,31299.940044617666,2023-01-22 09:00:00,Cash
515,1226,2278,46,1102.7300233980634,3541.5750635553004,2023-01-22 10:00:00,Credit
516,1650,4894,59,3122.75624704242,28349.17334630957,2023-01-22 11:00:00,Net 60
517,995,85,31,2627.472469468952,39622.37150890841,2023-01-22 12:00:00,Net 60
518,1167,4716,33,2375.7952723559083,18574.332775009116,2023-01-22 13:00:00,Net 30
519,188,3511,2,1408.6274282027175,4149.734577642934,2023-01-22 14:00:00,Cash
520,965,2744,40,4803.661742582581,12157.54119381612,2023-01-22 15:00:00,Net 60
521,1023,3347,72,3235.687441825183,45862.4729015758,2023-01-22 16:00:00,Net 60
522,1286,1286,7,2445.6182819658043,49665.595207150305,2023-01-22 17:00:00,Net 60
523,355,611,23,2893.8827826117235,44473.41978195921,2023-01-22 18:00:00,Cash
524,145,1665,6,61.65270775064728,11524.691853788365,2023-01-22 19:00:00,Net 30
525,1423,4481,27,1428.887653999547,41436.20198203655,2023-01-22 20:00:00,Cash
526,1066,213,66,1800.635090639577,25359.842926687903,2023-01-22 21:00:00,Credit
527,1000,1853,59,995.492522910997,41955.08200828462,2023-01-22 22:00:00,Net 30
528,1474,1936,89,1962.4131159025476,42819.478975689446,2023-01-22 23:00:00,Credit
529,17,4595,81,4622.636024427592,46616.4880539189,2023-01-23 00:00:00,Net 60
530,1713,1105,23,4396.305750589154,22285.716601191198,2023-01-23 01:00:00,Cash
531,215,2267,25,3349.8627710364585,23964.55521661869,2023-01-23 02:00:00,Cash
532,661,3170,66,4920.073115772802,38900.62097747534,2023-01-23 03:00:00,Net 30
533,1107,4690,65,390.24271340175335,21868.687802101806,2023-01-23 04:00:00,Net 30
534,63,499,90,2075.0638492100024,24904.79881237807,2023-01-23 05:00:00,Net 30
535,1798,4152,96,2585.1141025044585,22050.13302860947,2023-01-23 06:00:00,Net 30
536,496,91,88,3006.11727717424,47954.93744082258,2023-01-23 07:00:00,Credit
537,1032,3927,69,3590.294065977724,27219.295132446627,2023-01-23 08:00:00,Credit
538,1578,2744,48,3922.814583165773,38402.813421946405,2023-01-23 09:00:00,Cash
539,1406,4456,42,2356.968033187464,29766.52003045585,2023-01-23 10:00:00,Net 30
540,1286,3232,83,1527.7310700276416,2902.343023620096,2023-01-23 11:00:00,Credit
541,655,2456,97,4885.241048756914,33617.80866349121,2023-01-23 12:00:00,Net 30
542,1816,662,30,4268.202147976094,37246.82584557792,2023-01-23 13:00:00,Net 30
543,1727,323,39,1048.367789532887,21750.269708004966,2023-01-23 14:00:00,Credit
544,745,2055,4,665.2731823720924,19828.580503132092,2023-01-23 15:00:00,Cash
545,1863,72,20,4015.762371709339,8367.21642430481,2023-01-23 16:00:00,Credit
546,1854,3585,8,185.39048656961563,33559.78575266031,2023-01-23 17:00:00,Net 60
547,426,1914,82,2687.2877326222224,4946.005464246221,2023-01-23 18:00:00,Cash
548,160,788,9,4756.527127017251,31550.091820289243,2023-01-23 19:00:00,Net 30
549,184,4047,2,3455.021515052483,28098.697737016606,2023-01-23 20:00:00,Credit
550,1056,4562,94,2954.540355219755,30356.72613366909,2023-01-23 21:00:00,Net 30
551,1788,4359,62,3942.9132740683413,34232.752841801164,2023-01-23 22:00:00,Net 30
552,1893,3509,51,1772.3931909995424,14326.276833775355,2023-01-23 23:00:00,Cash
553,782,4453,9,3063.958736174383,13217.10205671239,2023-01-24 00:00:00,Credit
554,258,1875,97,197.43496244995558,11995.98947689462,2023-01-24 01:00:00,Credit
555,1052,4278,92,201.2509631271429,47550.27324523431,2023-01-24 02:00:00,Cash
556,321,3366,62,2383.1342004129583,32690.525769785563,2023-01-24 03:00:00,Cash
557,1273,3535,39,4178.970002601864,18371.709452979536,2023-01-24 04:00:00,Net 30
558,234,3744,63,1973.5710719804922,3035.2698072318663,2023-01-24 05:00:00,Net 30
559,821,1006,81,3999.6613320359033,42610.92636231549,2023-01-24 06:00:00,Cash
560,444,517,71,2691.224770943632,1353.3189041495314,2023-01-24 07:00:00,Credit
561,990,3215,15,1036.7837187982511,22720.630059350966,2023-01-24 08:00:00,Credit
562,1008,1495,27,4707.282180918207,27078.320668273765,2023-01-24 09:00:00,Credit
563,802,1343,2,2249.5187371527827,39472.47157700029,2023-01-24 10:00:00,Net 60
564,1622,313,44,4200.015528602406,42064.26477535241,2023-01-24 11:00:00,Credit
565,778,3028,76,2231.9688573831913,23268.020818289388,2023-01-24 12:00:00,Cash
566,1359,3537,79,4176.985455626449,46683.8399638132,2023-01-24 13:00:00,Credit
567,947,1387,51,1699.6607523772968,43182.541094943525,2023-01-24 14:00:00,Net 30
